Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     3467   144.458       18.6688       17.2030       6.54386       0.00000      0.668237E-04   0.00000      -172.323      0.139687      0.100297       643.898       0.00000      -407.072       10.1632      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3468   144.500       18.7080       17.2357       6.54386       0.00000      0.661099E-04   0.00000      -166.537      0.159831      0.106759       666.538       0.00000      -407.291       10.1607      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3469   144.542       18.7497       17.2703       6.54386       0.00000      0.701827E-04   0.00000      -158.257      0.165148      0.984757E-01   628.571       0.00000      -407.524       10.1580      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3470   144.583       18.7892       17.3030       6.54386       0.00000      0.740620E-04   0.00000      -155.935      0.170493      0.902511E-01   579.570       0.00000      -407.744       10.1551      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3471   144.625       18.8249       17.3323       6.54386       0.00000      0.779277E-04   0.00000      -152.920      0.175890      0.821439E-01   490.463       0.00000      -407.944       10.1524      0.718282       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3472   144.667       18.8533       17.3557       6.54386       0.00000      0.707228E-04   0.00000      -152.358      0.165819      0.107002       354.378       0.00000      -408.102       10.1502      0.718281       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3473   144.708       18.8698       17.3697       6.54386       0.00000      0.627166E-04  0.594396E-02  -150.444      0.155913      0.132233       214.600       0.00000      -408.195       10.1494      0.718281       5.00000       4.00000      0.555579       0.00000       0.00000       0.00000       0.00000    
     3474   144.750       18.8744       17.3740       6.54444       0.00000      0.535730E-04  0.852853E-02  -129.564      0.146171      0.157836       43.4198       0.00000      -408.220       10.1498      0.718282       5.00000       4.00000      0.555706       0.00000       0.00000       0.00000       0.00000    
     3475   144.792       18.8655       17.3679       6.54476       0.00000      0.567445E-04  0.938315E-02  -141.771      0.122356      0.972166E-01   0.00000       0.00000      -408.171       10.1520      0.718282       5.00000       4.00000      0.555775       0.00000       0.00000       0.00000       0.00000    
     3476   144.833       18.8515       17.3579       6.54504       0.00000      0.641988E-04  0.963976E-02  -153.821      0.986084E-01  0.364962E-01   0.00000       0.00000      -408.093       10.1552      0.718282       5.00000       4.00000      0.555836       0.00000       0.00000       0.00000       0.00000    
     3477   144.875       18.8363       17.3471       6.54534       0.00000      0.728160E-04  0.988214E-02  -165.831      0.747431E-01 -0.244229E-01   0.00000       0.00000      -408.008       10.1586      0.718282       5.00000       4.00000      0.555903       0.00000       0.00000       0.00000       0.00000    
     3478   144.917       18.8200       17.3354       6.54567       0.00000      0.765857E-04  0.100421E-01  -174.142      0.629261E-01 -0.252430E-01   0.00000       0.00000      -407.916       10.1623      0.718282       5.00000       4.00000      0.555975       0.00000       0.00000       0.00000       0.00000    
     3479   144.958       18.8028       17.3232       6.54602       0.00000      0.803398E-04  0.101928E-01  -182.241      0.509879E-01 -0.260497E-01   0.00000       0.00000      -407.820       10.1662      0.718282       5.00000       4.00000      0.556050       0.00000       0.00000       0.00000       0.00000    
     3480   145.000       18.7848       17.3103       6.54638       0.00000      0.838384E-04  0.103339E-01  -190.069      0.390589E-01 -0.268575E-01   0.00000       0.00000      -407.720       10.1703      0.718282       5.00000       4.00000      0.556129       0.00000       0.00000       0.00000       0.00000    
     3481   145.042       18.7661       17.2970       6.54675       0.00000      0.820222E-04  0.104408E-01  -196.197      0.318480E-01 -0.292611E-01   0.00000       0.00000      -407.615       10.1746      0.718282       5.00000       4.00000      0.556211       0.00000       0.00000       0.00000       0.00000    
     3482   145.083       18.7468       17.2832       6.54714       0.00000      0.818110E-04  0.105404E-01  -202.044      0.245132E-01 -0.316439E-01   0.00000       0.00000      -407.507       10.1790      0.718282       5.00000       4.00000      0.556296       0.00000       0.00000       0.00000       0.00000    
     3483   145.125       18.7269       17.2690       6.54754      0.138428      0.476285E-02  0.107601E-01  -215.133       8.53636      -16.1260       0.00000       0.00000      -407.396       10.1835      0.718282       5.00000       4.00000      0.556383       0.00000       0.00000       0.00000       0.00000    
     3484   145.167       18.7057       17.2538       6.54797      0.131728      0.453250E-02  0.107582E-01  -215.228       8.70937      -13.8323       0.00000       0.00000      -407.278       10.1884      0.718282       5.00000       4.00000      0.556476       0.00000       0.00000       0.00000       0.00000    
     3485   145.208       18.6845       17.2387       6.54839      0.128795      0.443178E-02  0.107533E-01  -215.144       9.13219      -12.0164       0.00000       0.00000      -407.160       10.1932      0.718282       5.00000       4.00000      0.556569       0.00000       0.00000       0.00000       0.00000    
     3486   145.250       18.6634       17.2236       6.54882      0.128822      0.443290E-02  0.992729E-02  -214.899       9.68255      -10.4949       84.9871       0.00000      -407.042       10.1981      0.718282       5.00000       4.00000      0.556662       0.00000       0.00000       0.00000       0.00000    
     3487   145.292       18.6499       17.2144       6.54936       0.00000      0.859425E-04  0.811672E-02  -206.586      0.505329E-01  0.128562E-01   212.918       0.00000      -406.967       10.2017      0.718282       5.00000       4.00000      0.556779       0.00000       0.00000       0.00000       0.00000    
     3488   145.333       18.6488       17.2147       6.55004       0.00000      0.902823E-04  0.411251E-02  -198.577      0.801335E-01  0.489028E-01   348.565       0.00000      -406.960       10.2034      0.718282       5.00000       4.00000      0.556929       0.00000       0.00000       0.00000       0.00000    
     3489   145.375       18.6604       17.2250       6.55090       0.00000      0.944810E-04   0.00000      -190.167      0.109432      0.843416E-01   487.225       0.00000      -407.025       10.2034      0.718282       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3490   145.417       18.6849       17.2455       6.55090       0.00000      0.966166E-04   0.00000      -180.914      0.128341      0.861550E-01   593.239       0.00000      -407.162       10.2018      0.718282       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3491   145.458       18.7197       17.2741       6.55090       0.00000      0.987301E-04   0.00000      -173.217      0.147239      0.875611E-01   667.947       0.00000      -407.356       10.1989      0.718282       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3492   145.500       18.7618       17.3084       6.55090       0.00000      0.100870E-03   0.00000      -165.721      0.165899      0.886714E-01   674.187       0.00000      -407.591       10.1950      0.718282       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3493   145.542       18.8053       17.3436       6.55090       0.00000      0.995032E-04   0.00000      -157.191      0.171842      0.793707E-01   635.515       0.00000      -407.834       10.1907      0.718281       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3494   145.583       18.8464       17.3768       6.55090       0.00000      0.986972E-04   0.00000      -154.630      0.177685      0.701740E-01   585.491       0.00000      -408.064       10.1865      0.718281       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
     3495   145.625       18.8835       17.4067       6.55090       0.00000      0.984404E-04   0.00000      -150.807      0.183715      0.610943E-01   491.137       0.00000      -408.271       10.1828      0.718281       5.00000       4.00000      0.557116       0.00000       0.00000       0.00000       0.00000    
